Date,SMB,HML,WML,MF,RF
1993-11-24,-0.359962601664232,-1.45231250924235,0.949632796802002,-0.336122467219613,0.0223295486023734
1993-11-25,-0.79402359481141,-0.861944277157023,1.87132444494451,-0.00458316712187434,0.0223295486023734
1993-11-26,-2.04378004930179,1.19337993798856,0.830050214712563,3.69274651572835,0.0223295486023734
1993-12-01,-4.17341968031822,4.63575330984951,0.433437124513891,2.0263357492986,0.113278154603091
1993-12-02,-1.11714883033297,3.25320277647987,4.57812372410471,1.02285483755331,0.0226453723400244
1993-12-03,1.71329408835268,-0.465777674875001,-3.13967946091263,-0.852580347057819,0.0226453723400244
1993-12-06,0.538694542999307,0.467175282786281,-4.79484957281428,-1.31680071752461,0.0676359095469259
1993-12-07,-2.02549399731465,1.0535419110649,2.40807039785158,1.34388600235782,0.0225402221844195
1993-12-08,-0.467557874859148,-0.520507398009773,0.482554114884426,1.58960636996555,0.0225402221844195
1993-12-09,0.062585313414365,1.38139162507513,-2.12797449860197,0.71611575741346,0.0225402221844195
1993-12-10,-0.999176867061236,0.118741901406905,-1.22586839504425,2.14969964547802,0.0225402221844195
1993-12-13,0.389600932924816,-1.03464298484419,1.90849165522393,2.49060371543224,0.0635245079025237
1993-12-24,2.18415097282214,-1.1610948625068,-1.48057125142276,-1.00229382838808,0.231638884107621
1994-01-03,-0.305265002930988,2.26659344874958,-0.519208546940675,4.82020596623507,0.21945969042052
1994-01-04,2.65861623731409,0.942412599620468,-9.147937991873,0.938368736194573,0.0267355039055728
1994-01-05,0.927605147038979,-0.990122180606745,-1.44367772142938,-0.933408888069254,0.0267355039055728
1994-01-06,2.15945340709094,-0.813521957312424,-1.39877766341986,0.998721590927953,0.0267355039055728
1994-01-07,-0.75678632420485,-0.505297536765081,0.361260922657425,4.79110134284155,0.0267355039055728
1994-01-10,-0.639847722149656,-0.431477800778379,-0.565227100450905,4.06618370715925,0.0638409098155046
1994-01-11,-0.523601930155126,-2.2917527117913,-3.16587689410111,-1.22259407982118,0.0212757763642157
1994-01-12,-3.31874946912805,0.212567044290934,1.72568120127099,1.16212614868716,0.0212757763642157
1994-01-13,0.502725051780017,-0.829649466295379,-1.86902634991726,0.748774133497898,0.0212757763642157
1994-01-14,0.447468112394023,-0.308319478205832,-0.267112984969609,0.220498736245478,0.0212757763642157
1994-01-17,-0.499365189767009,0.240686303962678,-2.09331841629123,1.69600348055827,0.0657390646648937
1994-01-18,-0.0425608603155547,-1.12744726777728,-0.948748552131429,-0.854339883542343,0.0219082215027644
1994-01-19,-0.390968056163976,-0.318219278309473,1.69977932313967,-3.62317641587457,0.0219082215027644
1994-01-20,0.956806806422827,0.235164607119698,1.98155206154227,-0.679726963409488,0.0219082215027644
1994-01-24,-0.783838120737756,-0.413626485054452,1.30166486876329,1.54976877588282,0.0895589488745685
1994-01-25,-0.0407007813424842,0.218313310269425,2.69441698913797,2.20091935491267,0.0225402221844195
1994-01-27,-0.120848968023457,0.137929442843387,2.0986260474968,1.76590633601532,0.0450855249850113
1994-01-28,2.55192293295365,-0.293858423719429,2.25078801027434,0.793411886015027,0.0225402221844195
1994-01-31,1.89235156992813,0.226879021882187,2.48618720837719,-0.805540317383202,0.0670036051827028
1994-02-01,1.79527587948598,-1.00605642615124,2.61587642158767,-0.381292681324508,0.0223295486023734
1994-02-02,2.07814393048473,-1.55318709033059,0.869245498621107,1.72427618772295,0.0223295486023734
1994-02-03,1.7965814330162,-0.695547176848743,0.236678950597491,1.00023795894033,0.0223295486023734
1994-02-04,1.55744266199649,1.05621608198656,-0.272837421990724,-2.18309101833088,0.0223295486023734
1994-02-07,-4.10830139652238,-0.411840086057413,-0.75354468864598,3.2867863838723,0.0666876509058945
1994-02-08,-0.455376376378691,0.621951451807279,0.0647126402605558,-0.467936312307493,0.0222242774176706
1994-02-09,0.820483907521163,1.15472392320419,-0.39985906167056,-3.53605812045197,0.0222242774176706
1994-02-10,-0.868918833030152,0.084849476156923,-0.585117087232168,-0.201151184289616,0.0222242774176706
1994-02-11,3.03747953918867,0.768451382257118,0.675465262939978,1.47848045747576,0.0222242774176706
1994-02-14,2.06085765258375,-0.577952279223537,0.682265233127133,-1.63108832450538,0.0660553807393605
1994-02-15,0.673676388318367,0.657355746869559,-0.347554556595375,-0.940885784412537,0.0220136138988858
1994-02-16,0.330270493165807,-1.14979396981149,0.709884218776868,-1.22468217808837,0.0220136138988858
1994-02-17,-0.829333503387941,-0.949850510202999,0.539776756723809,1.49365881004575,0.0220136138988858
1994-02-18,-0.221341335761438,-0.336598669786092,-0.779859906346603,1.01887630253914,0.0220136138988858
1994-02-21,-2.36903301937803,-0.0282645986108387,0.88377700425879,3.37210031537689,0.0660553807393605
1994-02-22,1.11392516539526,0.0410861100319515,-0.348019399666122,-0.725532211047686,0.0220136138988858
1994-02-23,-0.406172370200575,0.373597617303867,1.07302800989726,-2.16345360902197,0.0220136138988858
1994-02-24,-1.83929113518047,0.56885129743538,-0.852638906494096,0.985909100079763,0.0220136138988858
1994-02-25,0.64918700233294,-1.01787216751581,0.268983541491763,3.0820503605737,0.0220136138988858
1994-02-28,-0.0991983193459389,-0.709564240777427,-0.160751116248647,1.13489939996601,0.0651068293466395
1994-03-01,3.03199076285927,-1.39785721813765,-1.01791502220904,-2.34254262223234,0.02169756826369
1994-03-02,-2.03124669475732,-0.952570896132265,-0.653401906857431,-3.339290052202,0.02169756826369
1994-03-03,0.163127866744728,1.02523542403765,0.328899485301015,-2.34664694276936,0.02169756826369
1994-03-04,2.65849094740651,1.43151359141462,-2.07314209772701,-2.94621572023248,0.02169756826369
1994-03-07,-0.353656853240103,-1.94636706618729,0.287749066061349,-1.60893472395148,0.0619399215123329
1994-03-08,-0.943417066529073,-1.05997335313359,0.802708768689087,1.18596949088363,0.0206423791327515
1994-03-09,0.704290442435096,0.760453372554948,-0.115453233871721,0.646360964627268,0.0206423791327515
1994-03-11,1.95289871003761,-0.780273192504954,-0.0666831545854896,-1.27980659907952,0.0412890193436599
1994-03-15,-0.667684505346799,-0.156569440698118,0.521952710135531,-0.0368177358840982,0.078789054888273
1994-03-16,-1.23514694935448,1.20484622966193,2.45702366946372,-0.397381534813923,0.0196914466624065
1994-03-17,-1.95356070921368,1.44429197586131,-1.20395811967575,-0.00693587890685521,0.0196914466624065
1994-03-18,0.282442616422562,0.472160189245563,-0.352334077387018,0.260822973702868,0.0196914466624065
1994-03-21,-1.30731418106584,1.23970745925954,0.59104328095454,0.278546402524182,0.0562259991809144
1994-03-22,0.471017926446593,1.33615569148782,0.553470588458493,-2.04274172071884,0.0187384881982444
1994-03-23,0.11301886412316,0.791586447066117,-0.820974790347051,-1.42607407177163,0.0187384881982444
1994-03-24,-0.250773441884244,-0.221995087090576,-0.319422486470489,-0.825122664503186,0.0187384881982444
1994-03-25,0.626487585982116,-0.389714488847293,-0.0210655314026753,0.0340230814821485,0.0187384881982444
1994-03-28,-0.374967504882495,-1.07555562786231,0.480946713839225,0.48927149400837,0.0581332345157337
1994-03-29,-1.26205390609376,-0.515601903770813,0.408059324985799,1.66470493197464,0.0193739910808732
1994-03-30,1.27647787155412,-0.791582182596229,0.0340498983645077,0.0931859438465521,0.0193739910808732
1994-03-31,1.11494378785391,-1.18985854964214,-0.531098302655553,0.151689919374709,0.0193739910808732
1994-04-04,0.783634397528576,-1.18212112236639,1.00973233361363,1.1948864332245,0.0778361284530016
1994-04-05,0.0358860171679076,-0.867580261393408,-0.547045670718149,0.403624643873135,0.0196914466624065
1994-04-06,-0.837548151847745,-0.0014628924464799,-0.155765232210681,0.776266135874271,0.0196914466624065
1994-04-07,-0.593840747513275,0.0812867678248397,-0.85952241832209,0.565251531625077,0.0196914466624065
1994-04-08,0.446896212943937,-0.148813954523686,0.147394293029124,1.39228421462516,0.0196914466624065
1994-04-12,0.67605093079055,0.138663162484121,-3.29251504416196,0.709583383295564,0.0775184883242686
1994-04-13,0.350763506505536,-0.930944776432019,-1.26419392581367,-0.607004852991244,0.0193739910808732
1994-04-15,0.331113262923322,0.0120814276030057,-0.440435663343375,-0.819097318704221,0.038751735677045
1994-04-18,-0.173510552947842,0.112024396554267,0.832051978786086,-1.05333556954834,0.0574974661843086
1994-04-19,0.442645928185392,-1.93872568340984,3.76594381850637,-0.959681115928979,0.0191621499469941
1994-04-21,0.74439112549467,0.175579144004767,0.390402749773844,-1.4793618087972,0.0383279717738993
1994-04-22,-0.518797486850098,-0.557383105113363,-0.397046257532618,0.330751309716781,0.0191621499469941
1994-04-25,0.608274739546188,-0.548531403321528,-0.524914950902067,-0.00633573803647813,0.0574974661843086
1994-04-26,-0.660366940783708,0.575488298842619,0.526348768812301,-0.734468828653656,0.0191621499469941
1994-04-27,-0.528017571670925,-1.29473249550134,-0.233201175293396,-1.29656704845384,0.0191621499469941
1994-04-28,-1.18031333064628,1.45528114523612,-0.979922121483101,-1.58632980489931,0.0191621499469941
1994-04-29,0.779981706147903,-0.558735339649286,0.204298284958515,0.506811837570442,0.0191621499469941
1994-05-02,0.213590494969673,1.24418426404611,-0.868241006040449,-0.0942193273639425,0.0574974661843086
1994-05-03,1.36929978129257,-0.0873408089192895,-0.215761425853778,-0.867130267678917,0.0191621499469941
1994-05-04,0.300355326421986,-0.729207036046053,-0.388245109097807,-1.64213805218552,0.0191621499469941
1994-05-05,-1.09807995127053,3.28953945028589,-0.780871208776235,-0.209176530678024,0.0191621499469941
1994-05-06,-0.587490730342433,-1.11930246591733,-0.654596187022261,2.49205624089712,0.0191621499469941
1994-05-09,0.509629378630727,-0.139274326414462,0.223476196533712,1.34886654196771,0.0571801655766313
1994-05-10,0.166866324224824,0.646472649681873,-1.43749286047929,0.660173454336399,0.0190564234887614
1994-05-11,0.85455645469843,-0.29107477786946,0.182603431819528,0.339893016571713,0.0190564234887614
1994-05-13,0.0236639387198423,-0.677247170935447,-1.37347751406062,0.690605602298056,0.0381164784503119
1994-05-16,0.535644252771461,-0.212098976038588,1.17326946471752,1.46976223429267,0.059403309681505
1994-05-17,0.766716073641649,0.571855128014764,-0.372938140061219,-0.388967661567952,0.019797183683723
1994-05-18,1.0617156304676,-0.71390246611468,-0.0373862399898783,-0.791186888198758,0.019797183683723
1994-05-19,-0.18149664640057,0.395793599710381,1.26146042856028,-0.155847339662019,0.019797183683723
1994-05-20,-0.296136915695566,0.161073002667123,-0.687107894774064,-0.680811812843751,0.019797183683723
1994-05-23,0.754753522464968,-0.532752263796854,-1.00587906420079,-1.3706193113144,0.0600376180138751
1994-05-24,-0.632782998018477,0.421918550265343,-0.799992405331906,-0.945464341035263,0.0200085356559576
1994-05-26,-0.752364840542308,0.312878307995823,-1.77646176159968,0.681024658514229,0.0400210747269147
1994-05-27,0.0947954757721137,-0.0772847663346177,-2.10641205969018,1.08349551473659,0.0200085356559576
1994-05-30,-1.22254618078786,1.69229708872678,0.427064856088744,0.96312772656082,0.0613063054426766
1994-05-31,-0.201698268447503,0.592600681988431,-1.14009285065118,-0.00142468747185154,0.0204312604992207
1994-06-01,0.711631237891641,0.463469413421302,-0.306211462919803,-0.0485144445613317,0.0204312604992207
1994-06-02,-1.75395529213112,1.08986937097382,-0.351990519301038,1.41720197954105,0.0204312604992207
1994-06-03,-1.77943578041651,0.66959025335378,-0.742543269989115,2.20706658786174,0.0204312604992207
1994-06-06,-0.576912075497349,-0.549988676590263,-2.26747494581691,1.59711932719704,0.0613063054426766
1994-06-07,0.0453367735319565,0.223358669339135,1.15941184159789,-0.21928120904654,0.0204312604992207
1994-06-08,-0.363395701896263,-0.338375736207119,0.486133850362203,-0.0815530290029787,0.0204312604992207
1994-06-09,-1.12829409406828,-0.821133334754121,-0.651404366046837,0.695199281687042,0.0204312604992207
1994-06-10,0.780203532653134,0.0150822468489409,-0.866000969133207,1.20255491221786,0.0204312604992207
1994-06-13,-0.127615242507573,0.0949674923939936,0.201582976853598,0.134624353432189,0.0632072241194104
1994-06-14,0.600430611032721,-0.618309083663038,1.322163378246,0.00654488505094086,0.0210646372055034
1994-06-15,0.359922493219278,1.05124020008378,0.58877836490383,-0.484502530540132,0.0210646372055034
1994-06-16,-0.298584662855939,0.336538471454162,0.946677156916831,0.559112132264472,0.0210646372055034
1994-06-17,-0.481843698221063,1.15532685381452,0.491340691299635,2.3714561303783,0.0210646372055034
1994-06-20,-0.863840902365254,1.11877144089501,0.0796070326758214,0.956449159359307,0.0666876509058945
1994-06-22,-0.93158182858798,1.78956772555376,1.08473398827629,0.0988163900953243,0.0444534940204022
1994-06-23,-0.035354886055039,1.08994893358541,0.184922386960729,-0.244470420008724,0.0222242774176706
1994-06-24,-0.366009428746339,1.10353738198081,-0.612960014140485,-0.921572820588057,0.0222242774176706
1994-06-27,0.509183154946014,0.0419116488722393,-1.77222471696054,-0.896077470794643,0.0688990727878203
1994-06-28,-0.799142286830079,0.323122026783351,-0.212590654189371,0.38932970375134,0.0229610850781548
1994-06-29,0.997606502277382,1.05745632325926,0.380842681093285,-0.732025594661179,0.0229610850781548
1994-06-30,0.0737329375089191,1.6605810263175,0.530167244436774,-0.816103109326061,0.0229610850781548
1994-07-01,-0.927447605009857,0.713040707020141,-1.38287185956572,0.910436731188713,0.0229610850781548
1994-07-04,0.0225778143037036,0.731357329640714,-0.516312797307017,0.0190156239498585,0.0714226519612504
1994-07-05,0.00831484208811961,0.188553032375061,-1.15738423813987,-0.324723077004729,0.0238018849070043
1994-07-06,0.409054118507735,-0.373976745225824,0.667669535062165,0.0222012132192972,0.0238018849070043
1994-07-07,1.13818768395402,-0.887157678342332,-0.791720475848601,-0.50202328818072,0.0238018849070043
1994-07-08,0.901580021330606,0.790310152107665,-1.38984664874398,1.04779597621474,0.0238018849070043
1994-07-11,1.01327750920257,-0.0797595388028483,-2.03530701136705,0.311734737762515,0.0714226519612504
1994-07-12,-0.183511020268623,1.28026317392014,-1.18142897405999,0.627691923999119,0.0238018849070043
1994-07-13,1.23301043091024,0.195692793408297,-0.936755379954435,0.237388928422444,0.0238018849070043
1994-07-14,0.882683008458929,0.154578688284013,-1.9158914114707,-0.52170017175559,0.0238018849070043
1994-07-15,-0.826931467071057,-0.342798444216452,-0.648315387121656,0.355128511958802,0.0238018849070043
1994-07-18,0.00487411983356445,0.190586040910623,0.12433579525013,-0.42051554619108,0.0701610682798171
1994-07-19,-0.327046138216558,-0.0123341850878256,0.0169561695146703,-0.412187277019316,0.0233815553625449
1994-07-20,-0.222701271425274,0.50060334044062,-0.059153850308391,-0.326363321163758,0.0233815553625449
1994-07-21,1.0170797295423,-1.37806147266486,0.249773866258951,-0.286471044015058,0.0233815553625449
1994-07-22,1.3271048576994,-0.055456861451908,-0.13676796900195,0.786063173922225,0.0233815553625449
1994-07-25,0.80320473614055,-0.638827147479704,1.550063527057,0.305903494035586,0.0676359095469259
1994-07-26,0.542777656341453,-0.168501753953987,-0.306539856069787,0.208330286487657,0.0225402221844195
1994-07-27,1.08299313037858,-1.18238458159597,0.84584791145117,-0.385603935426615,0.0225402221844195
1994-07-28,0.78741225147867,0.0294816017503585,-0.0698876792689318,0.293654967610402,0.0225402221844195
1994-07-29,0.246725877529119,0.284981466194179,-1.29559004296397,2.2545871338342,0.0225402221844195
1994-08-01,-1.04375901249545,0.211980484222951,-0.101442267444585,2.14214556009977,0.0688990727878203
1994-08-02,0.383729269403954,-0.55501653736324,0.183875986463011,0.322437112976881,0.0229610850781548
1994-08-03,-0.391148908147843,-0.132453322575921,0.171262059048805,-0.941351052382555,0.0229610850781548
1994-08-04,-0.163795437152137,-0.273371397771671,0.193368423538121,0.506065617460139,0.0229610850781548
1994-08-05,2.0000720210354,-0.370676505564282,-0.388891104830369,0.567543224953759,0.0229610850781548
1994-08-08,0.128367230113158,-0.00449293738454815,-0.37579988534312,-0.0506812289753245,0.0651068293466395
1994-08-09,-0.0910988219206654,0.586818402792666,-0.112194987615177,0.354534365932757,0.02169756826369
1994-08-10,0.0125413600449376,-0.304791065983312,-0.633559898510438,0.33889736876056,0.02169756826369
1994-08-11,0.67152362577525,-0.915794557849647,-1.23349273924871,0.720084395246356,0.02169756826369
1994-08-12,0.331787790815929,0.126437902673104,0.341546282441141,2.81516053136353,0.02169756826369
1994-08-16,0.741984354072245,-1.01111210220295,-0.20084864675538,0.279618774414314,0.0842851756973628
1994-08-17,0.178096127057548,-0.787617189421452,-0.820641238627384,-0.513570492443294,0.0210646372055034
1994-08-18,-0.969955147237711,1.72664452426179,-0.136870496977537,-0.226124990637566,0.0210646372055034
1994-08-19,-0.263067189324984,0.158189194608771,0.731340513974077,-0.905002682181011,0.0210646372055034
1994-08-24,1.51716649965044,-0.934880768615731,0.175856130699326,-0.57441744873733,0.105367567269354
1994-08-25,-0.20386947726444,-0.112443481556779,0.196901933454652,-0.272592691082418,0.0210646372055034
1994-08-29,0.250859584547136,0.373307664988021,-0.0494188156172526,2.41763454125543,0.0849189948770368
1994-08-31,1.08329375608811,-0.20915102879927,-0.351526121071555,1.38180324969401,0.0425560793150259
1994-09-01,2.05250084809947,-1.30863835506855,-1.00637003851531,-0.445674682144226,0.0212757763642157
1994-09-02,-0.286806272891116,-0.29287298950168,-0.784490978187258,-0.609834594268499,0.0212757763642157
1994-09-05,1.09066777540874,-0.259582673313696,-0.585997274860983,-0.570507123396202,0.0638409098155046
1994-09-06,-0.277104855242039,-0.120916725727427,-0.1059096900623,0.142510055991374,0.0212757763642157
1994-09-07,-0.692488512333955,1.20995359881584,0.566005307987338,0.157692012836397,0.0212757763642157
1994-09-08,0.768713919519382,-0.0960387224262282,0.701387240025131,0.179444432664111,0.0212757763642157
1994-09-12,1.4224406370962,1.66600375375319,-0.366590489581298,2.05466447918785,0.0851302688289035
1994-09-13,1.35652872347176,0.371524376865384,-0.24738565503758,-0.081300594507705,0.0212757763642157
1994-09-14,0.101127868278894,-0.943317022174672,-0.119291340036876,-0.176529347550813,0.0212757763642157
1994-09-15,-1.03422797427223,1.66247711602601,0.498088412902042,-0.326464139203853,0.0212757763642157
1994-09-16,0.52281340295024,-0.756325595802665,-0.218514928712144,0.349783980591822,0.0212757763642157
1994-09-19,0.0475426658802069,0.885782012672931,-0.239956430367994,-0.988788464794099,0.066371576122215
1994-09-20,0.430983250785721,-0.560462427823205,-0.285456382792715,-1.28148924646037,0.0221189658601739
1994-09-21,-0.0360899151585992,-0.477132214218767,-0.200044577108394,-0.626007494193259,0.0221189658601739
1994-09-22,1.68274769276981,-0.788333889022441,0.523996619278044,-0.271693355630909,0.0221189658601739
1994-09-23,0.571393797082864,1.07612849175034,0.31840960300844,1.11903043531958,0.0221189658601739
1994-09-27,1.15867817113937,-0.237633933523684,-1.08223076796601,-0.857683821552024,0.095241536805668
1994-09-28,0.160310250802964,-0.00262864192133172,-0.568128308235338,-0.669983206546498,0.0238018849070043
1994-09-29,0.0179812337769203,-0.00431857219322929,-0.546420370669032,-0.779275328934992,0.0238018849070043
1994-09-30,-1.58615017390709,0.66397724396019,-0.51493229780657,-2.41023981812754,0.0238018849070043
1994-10-03,-1.619976561942,1.81893676592586,-0.408191776544597,0.0864513853340299,0.0714226519612504
1994-10-04,-0.843640926579659,2.1447565806157,-0.0891200183750995,0.817114400795016,0.0238018849070043
1994-10-05,0.51593219643673,0.352098023769876,0.612947588231361,-0.165526202314592,0.0238018849070043
1994-10-06,0.0129930494203512,-0.307294832383875,0.184295809528701,0.528834935278089,0.0238018849070043
1994-10-07,1.44466310296976,0.357545121869829,0.892401957122124,1.48836744710585,0.0238018849070043
1994-10-10,0.159749138071463,0.498311186070577,-0.61841261445571,-0.373745845320883,0.072368521819266
1994-10-11,-0.171038163639103,0.378769553775293,0.498931521960522,0.0491464431738864,0.0241170238304722
1994-10-12,-0.0639487877061584,0.820503775329162,0.0893408777944193,-0.536301932968763,0.0241170238304722
1994-10-14,2.09152261331544,0.438882679612451,0.449056827347749,0.797558752340688,0.0482398639693127
1994-10-17,1.11480515169593,0.486801217847166,0.150539904055136,-0.196300237973746,0.072368521819266
1994-10-18,1.31602278694474,-0.268385011969163,-0.28822340851119,-0.191587113547564,0.0241170238304722
1994-10-19,0.983022989769955,0.225290606556561,0.39798999413545,-0.202390343352654,0.0241170238304722
1994-10-20,0.150810287810188,0.8358659571581,0.472156395909118,-0.175740205795594,0.0241170238304722
1994-10-21,0.44002132067511,-0.0598665677722043,-0.936515967732887,0.335314964404465,0.0241170238304722
1994-10-24,0.797173635376014,0.0680757103321161,0.191024846219245,0.101478536262967,0.067003605182725
1994-10-25,0.116146077689705,-0.0758347931549719,-0.180133997250165,0.104448161308257,0.0223295486023734
1994-10-26,-0.0265096048392199,-0.171534155496167,-0.434058606700316,0.143300094501608,0.0223295486023734
1994-10-27,-0.20553880108628,1.08138473601447,-0.219405795547967,-0.542710606903807,0.0223295486023734
1994-10-28,-0.20493672035099,-0.0733518062838612,0.141072983247503,-1.33181153872195,0.0223295486023734
1994-10-31,-0.956137878522956,0.875422836653694,-0.628906592213407,-0.52142246875877,0.0657390646648937
1994-11-03,0,0,0,-0.0657390646648937,0.0657390646648937
1994-11-07,1.76510525614022,1.08661222505657,1.94020053878541,1.72242601109953,0.0875564393061579
1994-11-08,0.344280571531241,0.707580789074491,0.723001235742604,-0.156528021089497,0.0218030415257031
1994-11-09,1.16446747355741,-0.432374842725547,0.424101897174145,-1.06596938658634,0.0218030415257031
1994-11-10,0.127863151253194,-0.440488988442445,-0.394634760714097,-1.04705598774699,0.0218030415257031
1994-11-11,-0.199496287896717,-0.0326525524529497,-1.35299778420691,-1.0301422346549,0.0218030415257031
1994-11-14,-0.893422801541466,1.51057994024908,-0.478171201392996,-1.23170908387713,0.0651068293466395
1994-11-15,-1.04195381710743,0.0841371800353041,-0.787365186308975,-0.488437859406465,0.02169756826369
1994-11-16,-0.30332949033105,-0.612631752929282,-0.0215314792830323,0.848197445355225,0.02169756826369
1994-11-17,0.229578776860584,0.0809673519158061,0.189009470341328,0.882514444393867,0.02169756826369
1994-11-21,1.41937705762047,1.16072821613837,0.906927722732176,0.48322220995749,0.0893481531582863
1994-11-22,1.20910630405942,-0.0897390790121855,0.570102182732057,-0.226530875693198,0.0225402221844195
1994-11-23,0.52166027762155,-0.36581079546617,0.331026245692811,-0.75177556295728,0.0225402221844195
1994-11-24,-0.349868115928986,-1.29939136610567,-0.0275474217939053,0.1356781209914,0.0225402221844195
1994-11-25,-0.0999335639041532,1.33005128283163,-0.112947244274253,0.866490428907829,0.0225402221844195
1994-11-28,NA,NA,NA,0.333569277762868,0.0688990727878203
1994-11-29,-0.0426848900640819,0.515645158697753,-0.0816448708842898,0.765599652414295,0.0229610850781548
1994-11-30,0.0380074102001693,0.754472504572479,-0.0774983400718354,-0.221471643413595,0.0229610850781548
1994-12-01,0.224457771726683,0.138934949344227,-0.166717623956958,-0.678323484646925,0.0229610850781548
1994-12-02,0.511715547320257,1.0459054710275,0.280490831652891,-0.292125811294586,0.0229610850781548
1994-12-05,-0.0700495301929727,-0.772651705664862,0.431091965650077,-0.77230470002706,0.0707924772238577
1994-12-06,-0.691392452673045,0.935553447693849,-0.50599796309142,-1.23179542883829,0.0235919261804662
1994-12-07,0.280418340021105,-0.789246470987481,-0.431900047514999,-2.14702974269184,0.0235919261804662
1994-12-08,-0.25851237888932,0.0433098583007885,0.71188185197677,-1.25562156481692,0.023591926180444
1994-12-09,0.919084514860713,-1.55578184093256,-1.21840147267466,0.0549592018774137,0.0235919261804662
1994-12-12,-1.01515244805598,-0.292656262861024,-1.252306014758,-2.21901537140853,0.0736282552006307
1994-12-13,-0.210891664742796,-1.46335362845302,-0.849276332018722,-1.46957328744908,0.0245367307295741
1994-12-14,-0.579196017118699,0.258737459598124,0.632826198826186,0.376769894074513,0.0245367307295741
1994-12-15,-0.0372532256734837,0.0123851788196516,-0.0326059974598114,0.718128634134474,0.0245367307295741
1994-12-16,0.556787673590775,0.223420132560048,1.34112543236244,1.49870119973621,0.0245367307295741
1994-12-19,0.564127679170445,-0.269166481182326,0.0425005814187029,0.201607037014573,0.0764596057574618
1994-12-20,-0.260700726962881,0.493946156731906,0.159358843717938,-0.498965565973619,0.0254800423754808
1994-12-21,-0.165619747344325,-0.642827715461458,0.0800633051683652,0.0903271087653312,0.0254800423754808
1994-12-22,0.159171907331057,0.316459123936541,0.02504935958203,-0.333836034166779,0.0254800423754808
1994-12-23,0.166391853198489,0.65116373845584,0.342576749957546,0.486372315836281,0.0254800423754808
1994-12-26,2.0558649411337,-1.64918572616095,-1.83818032137583,-1.21730417030516,0.0770884811939876
1994-12-27,0.302917149366677,1.08707341923395,-0.0357254261830198,-0.485947289600797,0.0256895602977814
1994-12-28,0.511206358314986,1.46019137730675,0.258167853437175,-0.00644239156212256,0.0256895602977814
